article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
711823004,711823,Shorts HW Pixie,274,Shorts,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"High-waisted shorts in washed, stretch denim with a zip fly and button, fake front pockets, real back pockets and short slits in the sides."
711938002,711938,Cecilia 2 p shorts (W),296,Pyjama bottom,Nightwear,1010020,Contrast,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Short pyjama shorts in soft satin with narrow elastication at the waist and wide lace sections at the sides.
712406001,712406,Sandy HW wide full,272,Trousers,Garment Lower body,1010017,Stripe,93,Dark Green,2,Medium Dusty,19,Green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in woven fabric with a high waist, hook-and-eye fasteners and zip fly. Side pockets and straight, wide legs."
712519001,712519,SPEED LADY SKIRT,275,Skirt,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in woven fabric with a wrapover and buttons at the front. Lined.
712853002,712853,Bennett lace top,254,Top,Garment Upper body,1010021,Lace,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Straight-cut top in jersey crêpe with an opening and button at the back of the neck, lace yoke and short sleeves."
712924012,712924,New Girl Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms. Low waist with wide elastication, and a high cut at the back."
712924014,712924,New Girl Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,22,Yellow,4,Dark,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms. Low waist with wide elastication, and a high cut at the back."
713019009,713019,PRINTED TEE OWN PRINT,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,T-shirt in soft jersey with a print motif on the front.
713200003,713200,Wannabe Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with wide sides and medium coverage at the back."
713253002,713253,Everlacing Love Highwaist,59,Swimwear bottom,Swimwear,1010017,Stripe,72,Blue,7,Medium,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and open sides with lacing.
713253003,713253,Everlacing Love Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and open sides with lacing.
713253003,713253,Everlacing Love Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and open sides with lacing.
713428003,713428,Minja Polo,254,Top,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, polo-neck top in soft modal jersey."
713428003,713428,Minja Polo,254,Top,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, polo-neck top in soft modal jersey."
713428003,713428,Minja Polo,254,Top,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, polo-neck top in soft modal jersey."
713428004,713428,Minja Polo,254,Top,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, polo-neck top in soft modal jersey."
713428004,713428,Minja Polo,254,Top,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, polo-neck top in soft modal jersey."
713602002,713602,CRYSTAL soft sport tights,273,Leggings/Tights,Garment Lower body,1010014,Placement print,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in cotton jersey with wide elastication at the waist.
713692001,713692,NEW POLLY BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,10,White,1,Dusty Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in a crinkled viscose weave with a V-neck, sewn-in wrapover at the front with decorative lace trims, and long raglan sleeves. Smocked seam at the waist and cuffs."
713699004,713699,MOLLY OFF SHOULDER,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Short, off-the-shoulder blouse in a crêpe weave with elastication and a frill trim at the top and 3/4-length sleeves with elastication at the cuffs."
713754001,713754,Everlacing Love Top,298,Bikini top,Swimwear,1010017,Stripe,72,Blue,7,Medium,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with lacing at the front, padded cups with removable inserts and narrow, adjustable shoulder straps. No fasteners."
713798001,713798,Margot Lace top,254,Top,Garment Upper body,1010021,Lace,73,Dark Blue,2,Medium Dusty,2,Blue,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Sleeveless lace top with a small, scalloped stand-up collar, an opening at the back with a concealed button at the back of the neck, and a scalloped hem. Lined."
713828003,713828,ED Lucky tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Long T-shirt in soft viscose jersey with a motif on the front and a slightly deeper neckline.
714414001,714414,RR 27.1 Blouse buttons,258,Blouse,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,4092,Read & React,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, wide blouse in an airy cotton weave with a stripe print, V-neck, buttons down the front, short sleeves and a rounded hem. Slightly longer at the back."
714750003,714750,Jenny boho dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a lace trim around the neckline and opening with twisted ties at the top. Wide, 3/4-length sleeves and a smocked seam at the waist. Unlined."
714750003,714750,Jenny boho dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a patterned viscose weave with a lace trim around the neckline and opening with twisted ties at the top. Wide, 3/4-length sleeves and a smocked seam at the waist. Unlined."
714790001,714790,Mom HW Ankle Consc,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch cotton denim with an extra-high waist. Slightly looser fit with straight legs. The cotton content of the jeans is partly recycled."
714790003,714790,Mom Fit Ultra HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch cotton denim with an extra-high waist. Slightly looser fit with straight legs. The cotton content of the jeans is partly recycled."
714790017,714790,Mom Fit Ultra HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch cotton denim with an extra-high waist. Slightly looser fit with straight legs. The cotton content of the jeans is partly recycled."
714790017,714790,Mom Fit Ultra HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch cotton denim with an extra-high waist. Slightly looser fit with straight legs. The cotton content of the jeans is partly recycled."
714824001,714824,Estelle strap dress,265,Dress,Garment Full body,1010006,Dot,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in an airy weave with flounced details. V-neck, a sewn-in wrapover at the front and narrow, adjustable shoulder straps. Elasticated seam at the waist and a gently flared skirt. Unlined."
714825005,714825,Lucky jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Playsuit in a cotton weave with a resort collar, buttons down the front, flap chest pockets with a button and a tie belt at the waist."
714825005,714825,Lucky jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Playsuit in a cotton weave with a resort collar, buttons down the front, flap chest pockets with a button and a tie belt at the waist."
714828001,714828,Evelyn midi dress,265,Dress,Garment Full body,1010006,Dot,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length dress in a crinkled weave with a V-neck, wrapover front with ties at the waist and short sleeves with a slit and ties. Unlined."
714828001,714828,Evelyn midi dress,265,Dress,Garment Full body,1010006,Dot,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length dress in a crinkled weave with a V-neck, wrapover front with ties at the waist and short sleeves with a slit and ties. Unlined."
715126006,715126,Parker,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Short jumper in a soft, rib-knit cotton blend with long raglan sleeves, a frill trim around the neckline and cuffs, and a ribbed hem."
715335001,715335,Loreto 2-pack L/S,255,T-shirt,Garment Upper body,1010008,Front print,7,Grey,1,Dusty Light,12,Grey,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved tops in printed cotton jersey with ribbing around the neckline and cuffs, and slits in the sides. Slightly longer at the back."
715335002,715335,Loreto 2-pack L/S,255,T-shirt,Garment Upper body,1010008,Front print,42,Red,5,Bright,18,Red,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved tops in printed cotton jersey with ribbing around the neckline and cuffs, and slits in the sides. Slightly longer at the back."
715411001,715411,SHORTS HW PRICE,274,Shorts,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim,"High-waisted shorts in washed, stretch denim. Adjustable elasticated waist (in sizes 8-12Y), zip fly and button, back pockets and sewn-in rolled-up edges at the hems."
715624001,715624,Becka hoodie,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long-sleeved top in soft sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
715624001,715624,Becka hoodie,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long-sleeved top in soft sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
715624008,715624,Becka hoodie,308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long-sleeved top in soft sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
715624010,715624,Becka hoodie,308,Hoodie,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long-sleeved top in soft sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
715624035,715624,Becka hoodie,308,Hoodie,Garment Upper body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long-sleeved top in soft sweatshirt fabric with a jersey-lined, drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
715828013,715828,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear,Polo-neck jumper in fine-knit cotton with long sleeves and ribbing at the cuffs and hem.
716014002,716014,Maya PU,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short imitation leather skirt with a high waist with a frill trim and adjustable drawstring. Lined.
716258001,716258,PAMELA PILE HOOD,308,Hoodie,Garment Upper body,1010016,Solid,10,White,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Long-sleeved top in soft pile with a hood and dropped shoulders. Kangaroo pocket, elasticated cuffs and an elastic drawstring at the hem."
716545006,716545,MAMA Copacabana Swimsuite,57,Swimsuit,Swimwear,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a V-neck and flounces at the top. Lined cups with removable inserts that shape the bust and provide good support, adjustable shoulder straps and gathers in the sides for best fit over the tummy. The polyamide and polyester content of the swimsuit are recycled."
716654003,716654,Slim Straight Cropped Lowprice,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed denim with a regular waist, button fly and slim, straight legs."
716672001,716672,Jennifer Top,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Top in a softly draping weave with a V-neck front and back and spaghetti shoulder straps. Lined. The polyester content of the top is partly recycled.
716672003,716672,Jennifer Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Top in a softly draping weave with a V-neck front and back and spaghetti shoulder straps. Lined. The polyester content of the top is partly recycled.
717341001,717341,Nima body,256,Bodysuit,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Jersey body in a loose fit at the top with notch lapels and a sewn-in wrapover at the front. Dropped shoulders, long, tapered sleeves, a seam at the waist and concealed press-studs at the crotch."
